备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
蒙备2024024121,槐角丸,国药准字Z15020019,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,"1.申请槐角丸生产地址名称表述变更，由“内蒙古五原县隆兴昌镇团结路”变更为“内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路”。
2.申请槐角丸“药品包装用铝箔和聚氯乙烯固体药用硬片泡罩包装，9g/丸×10丸/板×1板/盒”包装规格的说明书、包装标签的重新备案。具体变更内容如下：
槐角丸药品说明书、包装标签【上市许可持有人/生产企业】项下生产地址由“内蒙古五原县隆兴昌镇团结路”变更为“内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路”。
槐角丸内标签“【产品批号】”变更为“【产品批号】见边缘处”，“【有效期】36个月”变更为“【有效期至】见边缘处”。
规范槐角丸药品说明书、包装标签中的内容：【包装】项下“药用铝塑包装”修订为“药品包装用铝箔和聚氯乙烯固体药用硬片泡罩包装”；“9克×10丸/盒”修订为“每丸重9克，每板装10丸，每盒装1板”；
【执行标准】修订为“《中国药典》2020年版一部”；其余内容皆按照相关法规要求，重新进行设计。
申请人对申报资料的真实性、准确性、完整性、规范性负责。",内蒙古自治区药品监督管理局,2024-06-26,已备案,详情
皖备2024024004,六味地黄丸,国药准字Z34021077,上海华源制药安徽广生药业有限公司,安徽省界首市华源大道6号,上海华源制药安徽广生药业有限公司,安徽省界首市华源大道6号,按照国家药监局关于修订六味地黄制剂说明书的公告（2021年第23号）附件2六味地黄制剂非处方药说明书修订要求;修订说明书【不良反应】【禁忌】【注意事项】项内容。其他内容不变。,安徽省药品监督管理局,2024-06-26,已备案,详情
Y浙备2024023218,硝苯地平,国药准字H33021324（Y20190003389）,无,无,万邦德制药集团有限公司,浙江省台州市温岭市石塘镇北沙路18号,原料药硝苯地平生产企业地址名称由“浙江省温岭市上马工业区春晖路西侧北沙路南侧”变更为“浙江省台州市温岭市石塘镇北沙路18号”（实际生产地址不变）。,浙江省药品监督管理局,2024-06-26,已备案,详情
桂备2024023897,复方鱼腥草片,国药准字Z45021005,广西日田药业集团有限责任公司,广西柳州市柳城县大埔镇河西工业园区富民路一巷6号,广西日田药业集团有限责任公司,广西柳州市柳城县大埔镇河西工业园区富民路一巷6号,说明书、铝箔板、小盒：变更包装标签样式，文字内容不变。,广西壮族自治区药品监督管理局,2024-06-26,已备案,详情
鲁备2024023308,注射用盐酸头孢吡肟,0.5g国药准字H20060990 1.0g国药准字H20051522,山东罗欣药业集团股份有限公司,山东省临沂高新技术产业开发区罗七路,山东罗欣药业集团股份有限公司,山东省临沂高新技术产业开发区罗七路,新增LEAK SCAN-V包装容器密闭完整性检测仪，检测方法进行相应变更。,山东省药品监督管理局,2024-06-26,已备案,详情
苏备2024024185,氨溴特罗口服溶液,国药准字H20233084,扬子江药业集团有限公司,泰州市扬子江南路1号,扬子江药业集团江苏制药股份有限公司,江苏省泰州市高港区通江东路2号,根据质量标准YBH00102023制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品的有效期由“18个月”变更为“24个月”。,江苏省药品监督管理局,2024-06-26,已备案,详情
琼备2024024328,注射用硫酸长春新碱,国药准字H20058597,海南长春花药业有限公司,海南省五指山市工业路,山西普德药业有限公司,山西省大同经济技术开发区第一医药园区,2024年5月23日海南省药监局批准该品种的生产企业和生产地址由“陕西博森生物制药股份集团有限公司、陕西省西安市高新区新型工业园创新路7号”变更为“山西普德药业有限公司、山西省大同经济技术开发区第一医药园区”。,海南省药品监督管理局,2024-06-26,已备案,详情
滇备2024024157,暖胃舒乐片,国药准字Z53021082,红云制药（昆明）有限公司,云南省昆明市五华区学府路604号,红云制药(玉溪)有限公司,云南省玉溪市高新区抚仙路133号,新增暖胃舒乐片说明书及标签备案，备案内容如下：1、暖胃舒乐片说明书【包装】项新增12片/板X2板/盒；2、暖胃舒乐片纸盒标签的【包装】项新增12片/板X2板/盒；3、包装外观样式、自编版本号变更；4、使用商标“三九”。,云南省药品监督管理局,2024-06-26,已备案,详情
苏备2024024185,氨溴特罗口服溶液,国药准字H20233084,扬子江药业集团有限公司,泰州市扬子江南路1号,扬子江药业集团江苏制药股份有限公司,江苏省泰州市高港区通江东路2号,根据质量标准YBH00102023制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品的有效期由“18个月”变更为“24个月”。,江苏省药品监督管理局,2024-06-26,已备案,详情
琼备2024024328,注射用硫酸长春新碱,国药准字H20058597,海南长春花药业有限公司,海南省五指山市工业路,山西普德药业有限公司,山西省大同经济技术开发区第一医药园区,2024年5月23日海南省药监局批准该品种的生产企业和生产地址由“陕西博森生物制药股份集团有限公司、陕西省西安市高新区新型工业园创新路7号”变更为“山西普德药业有限公司、山西省大同经济技术开发区第一医药园区”。,海南省药品监督管理局,2024-06-26,已备案,详情
滇备2024024157,暖胃舒乐片,国药准字Z53021082,红云制药（昆明）有限公司,云南省昆明市五华区学府路604号,红云制药(玉溪)有限公司,云南省玉溪市高新区抚仙路133号,新增暖胃舒乐片说明书及标签备案，备案内容如下：1、暖胃舒乐片说明书【包装】项新增12片/板X2板/盒；2、暖胃舒乐片纸盒标签的【包装】项新增12片/板X2板/盒；3、包装外观样式、自编版本号变更；4、使用商标“三九”。,云南省药品监督管理局,2024-06-26,已备案,详情
渝备2024023609,元胡止痛片,国药准字Z50020279,太极集团重庆涪陵制药厂有限公司,重庆市涪陵区太极大道1号,太极集团重庆涪陵制药厂有限公司,重庆市涪陵区太极大道1号,修订元胡止痛片说明书【不良反应】、【禁忌】、【注意事项】项内容，标签相应内容同时修订。,重庆市药品监督管理局,2024-06-26,已备案,详情
蒙备2024023855,启脾丸,国药准字Z15020740,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,内蒙古九郡药业有限责任公司,内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路,"1.申请启脾丸生产地址名称表述变更，由“内蒙古五原县隆兴昌镇团结路”变更为“内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路”。
2.申请启脾丸“药品包装用铝箔和聚氯乙烯固体药用硬片泡罩包装，3g/丸×10丸/板×1板/盒”包装规格的说明书、包装标签的重新备案。具体变更内容如下：
启脾丸药品说明书、包装标签【上市许可持有人/生产企业】项下生产地址由“内蒙古五原县隆兴昌镇团结路”变更为“内蒙古自治区巴彦淖尔市五原县隆兴昌镇团结路”。
启脾丸内标签“【产品批号】”变更为“【产品批号】见边缘处”，“【有效期】36个月”变更为“【有效期至】见边缘处”。
规范启脾丸药品说明书中的内容：【包装】项下“药用铝塑包装”修订为“药品包装用铝箔和聚氯乙烯固体药用硬片泡罩包装”；“3克×10丸/盒”修订为“每丸重3克，每板装10丸，每盒装1板”；
【执行标准】修订为“《中国药典》2020年版一部”；其余内容皆按照相关法规要求，重新进行设计。",内蒙古自治区药品监督管理局,2024-06-26,已备案,详情
苏备2024024125,塞瑞替尼胶囊,国药准字H20233289,江苏奥赛康药业有限公司,南京江宁科学园科建路699号,江苏奥赛康药业有限公司,南京江宁科学园科建路699号,根据质量标准YBH02742023，制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由18个月变更为36个月，说明书按规定修订,江苏省药品监督管理局,2024-06-26,已备案,详情
Y浙备2024023769,替考拉宁,国药准字H20093536,无,无,浙江海正药业股份有限公司,浙江省台州市椒江区滨海路56号,本品有效期由18个月变更为24个月,浙江省药品监督管理局,2024-06-26,已备案,详情
京备2024022479,普瑞巴林胶囊,国药准字H20203550,华润双鹤药业股份有限公司,北京市朝阳区望京利泽东二路1号,华润双鹤药业股份有限公司,北京市朝阳区双桥东路2号,普瑞巴林胶囊生产工艺变更内容如下：在加工称配工序中，辅料采用旋振筛进行过筛操作，替代手工过筛操作。,北京市药品监督管理局,2024-06-26,已备案,详情
渝备2024023106,舒更葡糖钠注射液,国药准字H20233991,重庆药友制药有限责任公司,重庆市渝北区人和镇星光大道100号,重庆药友制药有限责任公司,重庆市渝北区人和镇星光大道100号,①本品有效期为12个月，现延长有效期为36个月。②药品说明书和标签使用“通过一致性评价”标识。,重庆市药品监督管理局,2024-06-26,已备案,详情
鲁备2024023567,替硝唑氯化钠注射液,国药准字H20023493,山东科伦药业有限公司,山东省滨州市滨城区小营镇拥政路12号,山东科伦药业有限公司,山东省滨州市滨城区小营镇拥政路12号,根据《国家药监局关于修订替硝唑注射剂说明书的公告》（2024年第31号）及附件要求修订说明书，增加黑框警告，修订【不良反应】、【禁忌】、【注意事项】、【药物相互作用】、【药物过量】等内容；其他内容与原批准内容一致。,山东省药品监督管理局,2024-06-26,已备案,详情
Y苏备2024024038,奥硝唑,Y20200000660,无,无,扬州市三药制药有限公司,扬州市江都区宜陵镇国泰路51号,申请将奥硝唑质量标准由“YBY63942022”变更为“《中国药典》2020年版第一增补本，其中【鉴别】项、【检查】项下有关物质、残留溶剂、甲酸、细菌内毒素、微生物限度执行YBY63942022”。,江苏省药品监督管理局,2024-06-26,已备案,详情
粤备2024022452,消炎利胆片,国药准字Z44023415,广州康和药业有限公司,广州市番禺区石楼镇莲花西路113号,广州康和药业有限公司,广州市番禺区石楼镇莲花西路113号,按《药品说明书和标签管理规定》（局令第24号）及《食品药品监管总局办公厅关于修订消炎利胆片说明书的通知》（食药监药化管[2013]110号）首次备案。,广东省药品监督管理局,2024-06-26,已备案,详情
