备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
鄂备2024022630,川贝枇杷糖浆,国药准字Z20027529,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
陕备2024021396,消炎镇痛膏,国药准字Z61021664,杨凌生物医药科技股份有限公司,杨凌农业高新技术产业示范区新桥南路12号,杨凌生物医药科技股份有限公司,杨凌农业高新技术产业示范区新桥南路12号,我公司产品消炎镇痛膏，根据国家局适老化及无障碍版本药品说明书要求，在原说明书上增加说明书二维码，申请修改药品说明书。,陕西省药品监督管理局,2024-06-14,已备案,详情
桂备2024022347,跌打扭伤灵酊,国药准字Z45020156,广西慧宝源医药科技有限公司,广西中马钦州产业园区中马大街2号,广西慧宝源医药科技有限公司,广西中马钦州产业园区中马大街2号,本品申请增加“57ml/瓶×1瓶/盒”包装规格，使用新注册商标，修改说明书、标签样式，调整颜色版面。,广西壮族自治区药品监督管理局,2024-06-14,已备案,详情
鄂备2024022659,归脾丸(浓缩丸),国药准字Z42021504,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
鄂备2024022649,蛇胆川贝液,国药准字Z42021509,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
鄂备2024022612,小金丸,国药准字Z42021443,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
粤备2024021796,注射用羟喜树碱,国药准字 H20010157,深圳万乐药业有限公司,深圳市坪山新区兰竹东路国家生物医药产业基地万乐药业大厦,深圳万乐药业有限公司,深圳国家生物医药产业基地坪山新区兰竹东路万乐药业大厦,新增注射用冷冻干燥用溴化丁基橡胶塞供应商：应城市恒天药业包装有限公司。,广东省药品监督管理局,2024-06-14,已备案,详情
鄂备2024022656,木瓜丸,国药准字Z42021519,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024022117,注射用维库溴铵,国药准字H19991172,浙江仙琚制药股份有限公司,浙江省台州市仙居县仙药路1号,浙江仙琚制药股份有限公司,浙江省台州市仙居县福应街道现代工业集聚区兴业路6号,有效期由“18个月”变更为“24个月”，同时对说明书和药品注册标准进行相应修订。,浙江省药品监督管理局,2024-06-14,已备案,详情
鄂备2024022611,保和片,国药准字Z42021503,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
Y琼备2024022497,盐酸多巴酚丁胺,国药准字H46020128/Y20190004626,无,无,海南普利制药股份有限公司,海口市美兰区桂林洋经济开发区,盐酸多巴酚丁胺（国药准字：H46020128）有效期由36个月变更为48个月。,海南省药品监督管理局,2024-06-14,已备案,详情
沪备2024017862,唐草片,国药准字Z20050291,上海百岁行药业有限公司,上海市青浦区外青松公路5800号,上海百岁行药业有限公司,上海市青浦区外青松公路5800号,根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》（2023年第142号），新增本品电子药品说明书（完整版）。,上海市药品监督管理局,2024-06-14,已备案,详情
沪备2024013940,碘海醇注射液,国药准字H20000600,通用电气药业（上海）有限公司,中国（上海）自由贸易试验区牛顿路1号,通用电气药业（上海）有限公司,中国（上海）自由贸易试验区牛顿路1号,根据本品同品种不同规格的参比制剂最新版说明书，变更本品药品说明书【不良反应】和【注意事项】项下内容。,上海市药品监督管理局,2024-06-14,已备案,详情
鄂备2024022638,补中益气丸(浓缩丸),国药准字Z42021435,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
苏备2024022391,氯霉素片,国药准字H32021807,无锡济煜山禾药业股份有限公司,无锡市新吴区长江南路12号,无锡济煜山禾药业股份有限公司,无锡市新吴区长江南路12号,根据国家药监局国家卫生健康委关于发布实施《中华人民共和国药典》（2020年版）第一增补本的公告（2023年第126号）变更我司氯霉素片的质量标准，由“《中国药典》2020年版二部”变更为“《中国药典》2020年版第一增补本”。,江苏省药品监督管理局,2024-06-14,已备案,详情
蒙备2024022081,藤黄健骨丸,国药准字Z20026562,内蒙古天奇中蒙制药股份有限公司,内蒙古自治区赤峰市红山区红山经济开发区3号,内蒙古天奇中蒙制药股份有限公司,内蒙古自治区赤峰市红山区红山经济开发区3号,根据该药品变更生产企业的备案（蒙备2024008730）公示，申请藤黄健骨丸‘聚酯/铝/聚乙烯药品包装用复合膜袋包装，18丸/袋×10袋/盒’包装规格的说明书、包装标签重新备案。具体变更如下：1.说明书、包装标签修改【生产企业】内容；2.重新设计包装盒图案样式。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-06-14,已备案,详情
鄂备2024022641,吡哌酸胶囊,国药准字H42021362,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
鄂备2024022656,木瓜丸,国药准字Z42021519,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
浙备2024022117,注射用维库溴铵,国药准字H19991172,浙江仙琚制药股份有限公司,浙江省台州市仙居县仙药路1号,浙江仙琚制药股份有限公司,浙江省台州市仙居县福应街道现代工业集聚区兴业路6号,有效期由“18个月”变更为“24个月”，同时对说明书和药品注册标准进行相应修订。,浙江省药品监督管理局,2024-06-14,已备案,详情
鄂备2024022611,保和片,国药准字Z42021503,湖北民康制药有限公司,湖北省宜昌市西坝路50号,湖北民康制药有限公司,湖北省宜昌市伍家岗区花艳一路1号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由湖北省宜昌市西坝路50号变更为湖北省宜昌市伍家岗区花艳一路1号,湖北省药品监督管理局,2024-06-14,已备案。该药品同时发生（药品生产工艺、处方、质量标准等）变更，获得批准或备案完成后方可生产上市。,详情
