备案号,药品通用名称,药品批准文号,上市许可持有人,上市许可持有人地址,生产企业名称,生产企业地址,备案内容,备案机关,备案日期,备注,注
吉备2024021161,山药丸,国药准字Z22024325,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由抚松县抚松镇松山街375号变更为吉林省抚松县抚松镇松山街375号,吉林省药品监督管理局,2024-06-04,已备案,详情
吉备2024021189,肾炎灵胶囊,国药准字Z22024326,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由抚松县抚松镇松山街375号变更为吉林省抚松县抚松镇松山街375号,吉林省药品监督管理局,2024-06-04,已备案,详情
吉备2024021192,人参健脾丸,国药准字Z22024896,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由抚松县抚松镇松山街375号变更为吉林省抚松县抚松镇松山街375号,吉林省药品监督管理局,2024-06-04,已备案,详情
吉备2024021136,肾宝糖浆,国药准字Z22024667,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由抚松县抚松镇松山街375号变更为吉林省抚松县抚松镇松山街375号,吉林省药品监督管理局,2024-06-04,已备案,详情
鄂备2024019753,盐酸二甲双胍缓释片（IV）,国药准字H20233457,武汉久安药物研究院有限公司,武汉东湖新技术开发区高新二路388号光谷国际生物医药企业加速器C11栋19层,广州玻思韬控释药业有限公司,广州高新技术产业开发区科学城开源大道11号C2栋第六层,在原包装规格基础上增加7片/瓶和14片/瓶的包装规格，同时新增包装材料供应商（石家庄中汇药品包装有限公司），并相应修订药品说明书和包装标签相关内容。,湖北省药品监督管理局,2024-06-04,已备案,详情
苏备2024020463,注射用头孢哌酮钠他唑巴坦钠(8:1),国药准字H20203587,南京易亨制药有限公司,南京市江北新区华宝路118号,南京易亨制药有限公司,南京市江北新区天浦路22号,因《药品生产许可证》注册地址发生变更，注射用头孢哌酮钠他唑巴坦钠(8:1)【药品上市许可持有人】项下注册地址由“南京市江北新区天浦路22号”变更为“南京市江北新区华宝路118号”，【药品上市许可持有人】主体不变。,江苏省药品监督管理局,2024-06-04,已备案,详情
湘备2024020149,利巴韦林片,国药准字H43021338,湖南新汇制药股份有限公司,长沙望城经济开发区唯罗克路18号,湖南新汇制药股份有限公司,长沙望城经济开发区唯罗克路18号,按照《国家药监局关于修订全身用利巴韦林制剂说明书的公告》（2023年第55号）要求，修订利巴韦林片（规格：50mg）的说明书中【黑框警告】、【禁忌】、【不良反应】、【注意事项】、【孕妇及哺乳期妇女用药】等项相关内容，其内容的准确性和完整性由企业负责。,湖南省药品监督管理局,2024-06-04,已备案,详情
湘备2024020151,利巴韦林片,国药准字H43021339,湖南新汇制药股份有限公司,长沙望城经济开发区唯罗克路18号,湖南新汇制药股份有限公司,长沙望城经济开发区唯罗克路18号,按照《国家药监局关于修订全身用利巴韦林制剂说明书的公告》（2023年第55号）要求，修订利巴韦林片（规格：20mg）的说明书中【黑框警告】、【禁忌】、【不良反应】、【注意事项】、【孕妇及哺乳期妇女用药】等项相关内容，其内容的准确性和完整性由企业负责。,湖南省药品监督管理局,2024-06-04,已备案,详情
辽备2024020814,地氯雷他定口服溶液,国药准字H20243788,辽宁儿童制药有限公司,辽宁省锦州市太和区松山大街53号,锦州奥鸿药业有限责任公司,锦州市太和区松山大街55号,在地氯雷他定口服溶液说明书和标签上增加“通过一致性评价”标识。,辽宁省药品监督管理局,2024-06-04,已备案,详情
蒙备2024017740,复方妥英麻黄茶碱片,国药准字H15021095,康臣药业（内蒙古）有限责任公司,内蒙古自治区通辽市科尔沁左翼后旗甘旗卡工业园区2号路北,康臣药业（内蒙古）有限责任公司,通辽市科左后旗甘旗卡镇,申请复方妥英麻黄茶碱片”口服固体高密度聚乙烯瓶，100片/瓶”包装规格的说明书包装标签重新备案。具体变更内容如下：1、根据国家药监局关于修订复方妥英麻黄茶碱片说明书的公告（2024年第252号）补充完善说明书中【不良反应】、【注意事项】内容，同时增加“运动员慎用”注意事项。2、增加【警示语】，规范【贮藏】项文字表述。 3、增加持有人信息，更新生产企业相关信息。4、包装标签重新设计，标签项目内容及顺序按照说明书项目书写。具体内容详见修订的复方妥英麻黄茶碱片药品说明书和包装标签。申请人对申报资料的真实性、准确性、完整性、规范性负责。,内蒙古自治区药品监督管理局,2024-06-04,已备案,详情
浙备2024021024,胃复春胶囊,国药准字Z20090697,杭州胡庆余堂药业有限公司,浙江省杭州市临平区经济技术开发区新洲路70号,杭州胡庆余堂药业有限公司,浙江省杭州市临平区经济技术开发区新洲路70号,"1、根据《国家药监局关于发布药品说明书适老化及无障碍改革试点工作方案的公告》(2023年第142号)，作为第一批参与试点的药品上市许可持有人对胃复春胶囊的说明书进行相应的修订。修订内容为:在纸质说明书(完整版)上，增加一个可获得电子说明书(完整版)的二维码。
2、本品上市许可持有人注册地址名称由“杭州余杭经济技术开发区新洲路70号”变更为“浙江省杭州市临平区经济技术开发区新洲路70号”；生产企业地址名称由“杭州余杭经济技术开发区新洲路70号”变更为“浙江省杭州市临平区经济技术开发区新洲路70号”，并对说明书、包装标签作相应修订。",浙江省药品监督管理局,2024-06-04,已备案,详情
桂备2024021043,陈香露白露片,国药准字Z45020962,广西十万山制药有限公司,广西防城港市上思县城南郊,广西十万山制药有限公司,1、广西防城港市上思县城南郊：栓剂，片剂，中药前处理和提取***2、广西-东盟经济技术开发区长岗大道69号：中药前处理和提取***（共用恒拓集团南宁仁盛制药有限公司））,"一、说明书
130片/瓶：
新设计的说明书，版面调整，更换商标，文字内容除【包装】项下包装规格变更为130片/瓶外，其余内容均不变。
二、包装标签
130片/瓶：
内标签瓶签和外包装盒子均为新设计式样，版面不同商标变更，其余文字内容均符合国家药监局24号令及陈香露白露片质量标准要求，并与备案说明书文字内容保持一致。",广西壮族自治区药品监督管理局,2024-06-04,已备案,详情
吉备2024021142,脑心舒口服液,国药准字Z22024305,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由抚松县抚松镇松山街375号变更为吉林省抚松县抚松镇松山街375号,吉林省药品监督管理局,2024-06-04,已备案,详情
苏备2024020458,复方曲尼司特片,国药准字H20080679,南京易亨制药有限公司,南京市江北新区华宝路118号,南京易亨制药有限公司,南京市江北新区天浦路22号,因《药品生产许可证》注册地址发生变更，复方曲尼司特片【药品上市许可持有人】项下注册地址由“南京市江北新区天浦路22号”变更为“南京市江北新区华宝路118号”，【药品上市许可持有人】主体不变。,江苏省药品监督管理局,2024-06-04,已备案,详情
冀备2024021090,复方α-酮酸片,国药准字H20090263,河北天成药业股份有限公司,沧州经济技术开发区金光大街18号,河北天成药业股份有限公司,沧州经济技术开发区金光大街18号,"现申请备案本品复方α-酮酸片变更有效期（有效期变更为“24个月”）信息。我公司对申报资料的真实性、准确性、完整性负责，并将持续关注变更后产品安全性、有效性和质量可控性,必要时提出补充申请。",河北省药品监督管理局,2024-06-04,已备案,详情
吉备2024021130,人参茎叶总皂苷胶囊(人参茎叶皂苷胶囊),国药准字Z20025258,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,吉林省抚松制药股份有限公司,吉林省抚松县抚松镇松山街375号,因药品生产许可证变更，更新药品注册批准文件载明的生产企业名称或地址。生产企业地址由抚松县抚松镇松山街375号变更为吉林省抚松县抚松镇松山街375号,吉林省药品监督管理局,2024-06-04,已备案,详情
浙备2024020120,替米沙坦片,国药准字H20041252,浙江金立源药业有限公司,杭州湾上虞经济技术开发区纬九路3号,浙江金立源药业有限公司,杭州湾上虞经济技术开发区纬九路3号,"1、按照本品获得的《药品补充申请批准通知书》及其附件（含药品说明书），根据已批准的药品说明书，对包装标签进行相应修订。
2、本品包装标签上增加“仿制药一致性评价”标识。",浙江省药品监督管理局,2024-06-04,已备案,详情
苏备2024020951,吸入用硫酸沙丁胺醇溶液,H20243302,立生医药（苏州）有限公司,苏州工业园区桑田街218号生物医药产业园二期11号楼,立生医药（苏州）有限公司,苏州工业园区桑田街218号生物医药产业园二期11号楼,根据质量标准YBH03092024制定了稳定性考察方案，稳定性数据结果符合方案要求，现将本品有效期由18个月变更为24个月。,江苏省药品监督管理局,2024-06-04,已备案,详情
